4.302464415910796647e-01,4.854001082952676960e-01,6.755350374953964510e-01,9.269176090107468236e-01,1.000000000000000000e+00,7.548678076546564419e-01,3.673081066234739067e-01,1.123353084929650525e-01,0.000000000000000000e+00,1.135982530748874259e-01,3.430281753012852097e-01,7.126418240189935638e-01,8.887720979749040850e-01
0.000000000000000000e+00,7.529507899006133813e-03,4.396118179110725666e-01,8.731877618682379882e-01,1.000000000000000000e+00,8.019102552276499152e-01,4.434207215131721336e-01,2.203046219676312312e-01,1.640157773142726094e-01,3.734877082406607429e-01,6.110792080715736763e-01,8.056326526778498920e-01,7.306258521362306579e-01
0.000000000000000000e+00,8.374792059355280760e-02,4.835079758135857886e-01,8.780730074987149747e-01,1.000000000000000000e+00,8.917591351058704596e-01,5.921898224506884079e-01,3.821205488570298403e-01,3.098567021744103589e-01,4.447513325461324163e-01,5.998635371568883379e-01,7.958844012326513617e-01,7.414954242130434858e-01
0.000000000000000000e+00,1.260879943057956198e-01,4.982537826570793693e-01,8.963915626119671742e-01,1.000000000000000000e+00,7.986564663497387473e-01,4.900286816439921034e-01,3.360928322100643073e-01,3.299958752743046286e-01,5.333064166065593081e-01,6.643686287037398053e-01,7.115701523819204510e-01,6.001445225561029551e-01
6.423798272379956098e-02,2.024640748305560345e-01,6.622002362584215041e-01,9.628923722811200125e-01,1.000000000000000000e+00,8.003764209435432209e-01,4.377729565106169285e-01,1.785432777077024247e-01,0.000000000000000000e+00,6.560525341241059405e-02,1.563718463052967134e-01,2.089866286340468782e-01,2.303506082383459663e-01
0.000000000000000000e+00,8.916346657239153373e-02,5.007283468903689361e-01,8.659709927370101701e-01,1.000000000000000000e+00,8.896122021778595235e-01,6.156001967187293422e-01,3.909273668871990903e-01,1.988380510312562077e-01,2.255879623626253772e-01,3.363035890814353723e-01,5.634070131296471384e-01,7.376572025109628949e-01
0.000000000000000000e+00,8.782146911963296942e-02,4.420608341543804110e-01,8.402208038727837502e-01,1.000000000000000000e+00,8.681549983058839404e-01,5.359820955071229465e-01,3.085760913573351583e-01,2.290329449977938081e-01,4.003567424971519184e-01,6.076654878572372853e-01,8.213291111084805030e-01,8.136954098362454424e-01
0.000000000000000000e+00,1.033409127132485228e-01,4.870743105752893820e-01,8.616769215554910266e-01,1.000000000000000000e+00,9.343395709730579757e-01,6.741223234186156654e-01,4.404393301183292531e-01,2.247267691324586203e-01,1.468800611573601589e-01,2.245703732107409145e-01,4.255689670747258568e-01,6.288134617011431615e-01
6.041941334928919299e-02,1.505523697988774834e-01,4.955377763525757873e-01,8.559311667973793503e-01,1.000000000000000000e+00,9.046711869991261867e-01,5.873442046376848857e-01,2.861238065487395899e-01,0.000000000000000000e+00,5.548892361490542074e-02,2.315589113310362046e-01,5.405906289226385386e-01,8.351095059305772006e-01
0.000000000000000000e+00,1.054800412281027416e-01,5.154681633319702083e-01,8.743237345730597854e-01,1.000000000000000000e+00,9.001030950294169886e-01,6.017579331658718944e-01,3.801229002833675374e-01,2.893469195301967001e-01,3.945530447318573719e-01,5.704302479605125598e-01,8.144713258660022381e-01,8.951448929812194644e-01
