1.000000000000000000e+00,8.974242642413005067e-01,6.846398281199812530e-01,4.811680227952099265e-01,2.903563259835345578e-01,1.276523729409730912e-01,3.296560260422326527e-02,0.000000000000000000e+00,8.628690610314837528e-02,1.690833236662572792e-01,2.264348909173822810e-01,2.469981418843871235e-01,2.419897797065715117e-01
7.228075679740695314e-01,1.000000000000000000e+00,7.328390020681624373e-01,3.112832520617620502e-01,9.165501345735416194e-02,7.366555626793283573e-02,3.166314220544650948e-01,5.456389655783100423e-01,6.630936762916503913e-01,5.456085000757955328e-01,3.225837444739262927e-01,5.695126091919956030e-02,0.000000000000000000e+00
9.549378655201468113e-01,1.000000000000000000e+00,7.353231762111924752e-01,3.194898563220117116e-01,8.746751859378466831e-02,0.000000000000000000e+00,1.655647214123413535e-01,3.921199099330078264e-01,5.990608428162186305e-01,5.587107828021775635e-01,4.158524864071052041e-01,1.759374900114719364e-01,6.438168705846986084e-02
1.000000000000000000e+00,9.428892274391347250e-01,6.297060899684566726e-01,1.894830698937665092e-01,0.000000000000000000e+00,6.654549431330698817e-02,3.286125352012111422e-01,4.956926012972863727e-01,5.441300259287793484e-01,3.815631303346354586e-01,2.314830156138195094e-01,1.331037598567717528e-01,2.120846139474735215e-01
9.985952646979845415e-01,1.000000000000000000e+00,7.455364799012605959e-01,4.295628892418779654e-01,2.427072288070977468e-01,1.978345346369975721e-01,3.460369552982704433e-01,5.088535754153363788e-01,5.519961397987216412e-01,3.949177670571667464e-01,2.024829293904397420e-01,2.201004524397770848e-02,0.000000000000000000e+00
9.686544638729509549e-01,1.000000000000000000e+00,6.975055707412125550e-01,2.914086620117009030e-01,6.167839986166010618e-02,0.000000000000000000e+00,1.689893327329170525e-01,3.852233079263299165e-01,5.793053016516240827e-01,6.340256003015251052e-01,5.846688888467955758e-01,4.071807558794752202e-01,1.951638881231380906e-01
9.971097804953498178e-01,1.000000000000000000e+00,7.572114763721250474e-01,3.204796709317394021e-01,5.419989289929148107e-02,0.000000000000000000e+00,2.483365588412128622e-01,5.018911275688273665e-01,7.174806750743006889e-01,6.511105315857056430e-01,4.728648629490777022e-01,1.732765251585739463e-01,6.039038878246719838e-02
9.864730956883467350e-01,1.000000000000000000e+00,7.556666712683028919e-01,3.670475125525672899e-01,1.342350733263126816e-01,0.000000000000000000e+00,5.433091613135029169e-02,1.833349450249472379e-01,4.067107158700697944e-01,5.295355911828273365e-01,5.264482735053573892e-01,4.036831752375209525e-01,2.320441095442226376e-01
9.547345054870136627e-01,1.000000000000000000e+00,7.790043097644241410e-01,3.938658875901082657e-01,1.440913992172123681e-01,0.000000000000000000e+00,1.015569258763351357e-01,3.090797396230376415e-01,6.247975056278624040e-01,7.172990129852202523e-01,6.574995638436255119e-01,4.393605708067260252e-01,9.190990292347771262e-02
1.000000000000000000e+00,9.762621639357516035e-01,6.593258557262097197e-01,2.650608657908007371e-01,5.815202421055905291e-02,0.000000000000000000e+00,2.168029564527657327e-01,4.406677166243971877e-01,6.217718227961412936e-01,6.301200076109578774e-01,5.065018835865786606e-01,2.494189599219314990e-01,6.485894381515863727e-02
