2.488678106695638992e-01,3.135437322931184378e-01,4.813947608083289920e-01,7.968644404844368312e-01,9.318390424425342378e-01,7.196208464494505685e-01,3.284016261639613465e-01,8.730928161179797586e-02,0.000000000000000000e+00,1.893500282881937502e-01,4.666404723383947850e-01,8.640176615176092811e-01,1.000000000000000000e+00
2.050580861539841870e-01,0.000000000000000000e+00,1.965301360650192203e-02,3.257723446338869899e-01,5.825196362092129876e-01,7.408191811618992650e-01,6.311496589610579022e-01,4.042511324892402724e-01,1.705259171113562566e-01,1.734561379876135845e-01,3.827581749590115434e-01,7.537046087242885717e-01,1.000000000000000000e+00
1.175357642814106596e-01,0.000000000000000000e+00,1.223806815797510161e-01,4.838331709687145876e-01,7.636245714689301467e-01,9.609809767888642940e-01,9.021215489395379983e-01,6.888863029601121069e-01,4.152423650614931461e-01,3.922768900403615366e-01,5.056198563710176952e-01,7.663851292664698445e-01,1.000000000000000000e+00
3.599080927435369670e-01,1.562776249521630467e-01,0.000000000000000000e+00,3.357018357880645620e-01,7.039450616350739764e-01,1.000000000000000000e+00,9.024193234409220166e-01,7.081342225824609482e-01,4.403074998217342828e-01,4.186981696975903278e-01,5.821796310650373396e-01,8.584542302576589901e-01,9.972934100255267387e-01
1.568951689057301591e-01,4.581354830930821354e-02,0.000000000000000000e+00,1.077275632711182790e-01,2.384797652312689586e-01,3.196891511528549001e-01,2.974597927116366947e-01,2.540776345683477544e-01,1.830512945856758167e-01,2.591707632999628030e-01,4.476208005060970940e-01,7.600419696100165767e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.243958631973248186e-02,5.034481300084184818e-01,8.720704489378011681e-01,1.000000000000000000e+00,8.953980611268478329e-01,5.998667205644960809e-01,3.718252404422898727e-01,2.788041360193732054e-01,3.496848282695634857e-01,4.898837500878134854e-01,7.592752331902185015e-01,9.539931670753259985e-01
1.035306356952460649e-01,0.000000000000000000e+00,7.933177539839243730e-02,4.855854734865812650e-01,8.028953025394498511e-01,9.903179311021371722e-01,7.976874858030147397e-01,5.189000329386784793e-01,2.149591352987988424e-01,1.999198379247104640e-01,3.710480539234907726e-01,7.570566284592031847e-01,1.000000000000000000e+00
0.000000000000000000e+00,8.331957973413881002e-02,4.572965165065819293e-01,7.494507986155429791e-01,8.039312017654787201e-01,6.834806381227441774e-01,4.990632366771513007e-01,3.793809923736423118e-01,2.916411458998774964e-01,4.038841384196540374e-01,5.791411207115727544e-01,8.313637731228863403e-01,1.000000000000000000e+00
5.498162726670582229e-02,1.360049469575110581e-01,4.344567534057378055e-01,6.812928160437862202e-01,7.416091212820276057e-01,6.306909369947398813e-01,3.604439341670939712e-01,1.439258920264548380e-01,0.000000000000000000e+00,1.785893374089164987e-01,4.156164055261112877e-01,7.475248271302280534e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.340929295472304099e-03,2.902874317739485011e-01,6.971285274127101417e-01,9.283539444471121671e-01,9.974833475767410640e-01,7.639054415028573297e-01,5.084540001606318027e-01,3.112287857453590600e-01,3.056661718551579310e-01,4.527268916741863936e-01,7.597486713819243676e-01,1.000000000000000000e+00
