7.497723566185408028e-01,3.805179043185341059e-01,0.000000000000000000e+00,9.105614630427567857e-02,1.868592363494069319e-01,9.680802103821701809e-01,6.571218601004266135e-01,5.127148038236744032e-01,2.909485425120011959e-01,2.036415149364312893e-01,3.585206572185127838e-01,7.436591640381023938e-01,1.000000000000000000e+00
7.500448366274342638e-01,4.682396484099048961e-01,1.602227810327481183e-01,2.056498035724668369e-02,0.000000000000000000e+00,8.642756722106110789e-01,4.388746123196172189e-01,1.704454685065234787e-01,3.484962665146523059e-02,2.055461703074173141e-01,4.852621687101382197e-01,8.541772384670976992e-01,1.000000000000000000e+00
7.668273330962989132e-01,4.808364427801438690e-01,1.936283865142678084e-01,1.239680068989719997e-01,1.900435371362675652e-01,6.047752614963584072e-01,2.998460748083519589e-01,1.134616902519528514e-01,0.000000000000000000e+00,1.568782795118567330e-01,3.831583909011866407e-01,7.656259107707283906e-01,1.000000000000000000e+00
6.893744591824453316e-01,2.647219223465995808e-01,0.000000000000000000e+00,3.581967143914914220e-01,4.425860356032974008e-01,4.348366236894837811e-01,6.834798280565084205e-01,9.047319444879493577e-01,1.000000000000000000e+00,7.626077763422102196e-01,4.924538498035732625e-01,5.989277405741331162e-01,8.822007064414083555e-01
1.000000000000000000e+00,9.811088059809532913e-01,9.102870550842157016e-01,8.811086665253193839e-01,8.701002876325292235e-01,2.747988746679723704e-01,4.199382579225775791e-02,0.000000000000000000e+00,3.201131366296038755e-02,2.071822926484721550e-01,5.312401114357836462e-01,8.369459702478448948e-01,9.524497792315074207e-01
8.067344070357659325e-01,5.031407707412889341e-01,1.286714736614145427e-01,1.190318973522609680e-02,0.000000000000000000e+00,2.579767100770431476e-01,2.909035156208649164e-01,2.922860877805190105e-01,2.834365963600152249e-01,3.443591522838317931e-01,5.345200662874738384e-01,8.530823053222779118e-01,1.000000000000000000e+00
7.307350198117168460e-01,5.257744479966626194e-01,2.682582594440947599e-01,7.229610733675886913e-02,0.000000000000000000e+00,4.429336117093837788e-01,2.816609468623267332e-01,2.701998482633179988e-01,3.991172454543934767e-01,6.637140959093646986e-01,8.448209478381173421e-01,1.000000000000000000e+00,9.999575240971420031e-01
7.467351021356025687e-01,4.921951451996272597e-01,1.347649901428218666e-01,0.000000000000000000e+00,1.792569068774011593e-02,4.864786505507416869e-01,1.180366650878519053e-01,3.378916473997026909e-02,8.245870011810857436e-02,3.183368410464917919e-01,6.057212623897666459e-01,9.326033967000757485e-01,1.000000000000000000e+00
8.364764047556474402e-01,5.584066204108442122e-01,1.642298818718162801e-01,1.623075696947353513e-02,0.000000000000000000e+00,7.123440599988035693e-01,4.788607313294442336e-01,3.502507294078989197e-01,3.221822576015799244e-01,4.858757295227130735e-01,7.141421559946884434e-01,9.277044381057121258e-01,1.000000000000000000e+00
